

1.000000 0.002000
2.000000 0.002000
3.000000 0.001000
4.000000 0.001000
5.000000 0.001000
6.000000 0.003000
7.000000 0.011000
8.000000 0.004000
9.000000 0.017000
10.000000 0.002000
11.000000 0.002000
12.000000 0.001000
13.000000 0.004000
14.000000 0.017000
15.000000 0.002000
16.000000 0.002000
17.000000 0.002000
18.000000 0.001000
19.000000 0.001000
20.000000 0.003000
21.000000 0.006000
22.000000 0.008000
23.000000 0.003000
24.000000 0.002000
25.000000 0.012000
26.000000 0.003000
27.000000 0.003000
28.000000 0.001000
29.000000 0.008000
30.000000 0.010000
31.000000 0.002000
32.000000 0.006000
33.000000 0.002000
34.000000 0.006000
35.000000 0.003000

1.000000 0.000000
2.000000 0.000000
3.000000 0.000000
4.000000 0.000000
5.000000 0.000000
6.000000 0.000000
7.000000 0.000000
8.000000 0.000000
9.000000 0.000000
10.000000 0.000000
11.000000 0.000000
12.000000 0.000000
13.000000 0.000000
14.000000 0.000000
15.000000 0.000000
16.000000 0.000000
17.000000 0.000000
18.000000 0.000000
19.000000 0.000000
20.000000 0.000000
21.000000 0.000000
22.000000 0.000000
23.000000 0.000000
24.000000 0.000000
25.000000 0.000000
26.000000 0.000000
27.000000 0.000000
28.000000 0.000000
29.000000 0.000000
30.000000 0.000000
31.000000 0.000000
32.000000 0.000000
33.000000 0.000000
34.000000 0.000000
35.000000 0.000000

1.000000 0.002000
2.000000 0.003000
3.000000 0.002000
4.000000 0.002000
5.000000 0.002000
6.000000 0.002000
7.000000 0.007000
8.000000 0.004000
9.000000 0.015000
10.000000 0.002000
11.000000 0.003000
12.000000 0.002000
13.000000 0.004000
14.000000 0.017000
15.000000 0.003000
16.000000 0.103000
17.000000 0.023000
18.000000 0.148000
19.000000 0.007000
20.000000 0.084000
21.000000 0.152000
22.000000 0.009000
23.000000 0.027000
24.000000 0.003000
25.000000 0.005000
26.000000 0.030000
27.000000 0.856000
28.000000 0.007000
29.000000 0.028000
30.000000 0.010000
31.000000 0.005000
32.000000 0.033000
33.000000 0.004000
34.000000 0.006000
35.000000 0.004000

1.000000 0.000000
2.000000 0.000000
3.000000 0.000000
4.000000 0.000000
5.000000 0.000000
6.000000 0.000000
7.000000 0.000000
8.000000 0.000000
9.000000 0.000000
10.000000 0.000000
11.000000 0.000000
12.000000 0.000000
13.000000 0.000000
14.000000 0.000000
15.000000 0.000000
16.000000 0.000000
17.000000 0.000000
18.000000 0.000000
19.000000 0.000000
20.000000 0.000000
21.000000 0.000000
22.000000 0.000000
23.000000 0.000000
24.000000 0.000000
25.000000 0.000000
26.000000 0.000000
27.000000 0.000000
28.000000 0.000000
29.000000 0.000000
30.000000 0.000000
31.000000 0.000000
32.000000 0.000000
33.000000 0.000000
34.000000 0.000000
35.000000 0.000000

1.000000 0.003000
2.000000 0.002000
3.000000 0.002000
4.000000 0.002000
5.000000 0.002000
